block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
442,YISHUN AVE 11,1.4234900659777,103.845333238298,,,,,,,,,,,,,,,,,,,,,,,,,,,4457.283017901046,4463.324382096604,4300.637179967487,4305.993823708546,4270.817765310892,5257.746600926341,5432.8598068563215,6021.658014276443,
442,ANG MO KIO AVE 10,1.36565326940255,103.855232195496,654.6185259953007,659.5761032237189,757.2517845554835,1215.022712524335,1489.3621324272945,1849.405873601241,2608.046722907203,2997.777309346452,2560.1589839018816,2251.2036846520314,2372.800630991385,2180.443600811275,2164.960985106282,2281.546811397558,2488.805970149254,2449.16296942797,2300.9950248756218,2673.0667645336416,3279.1369240752756,3698.7016138818103,4238.295531884586,4691.213226399437,5143.094838638198,5170.149253731343,4955.223880597015,4876.865671641791,4817.073170731707,4276.119402985074,4062.249726974882,3711.5034583181655,3641.7910447761196,4433.300095492844,5119.159407100236,5736.3184079602,
442,SIN MING AVE,1.35923575652593,103.832368846087,,,,,2996.8,3394.087643678161,3857.0,4365.883256528418,3551.083333333333,3189.1428571428573,3496.0,3137.208333333333,3200.0,3028.763440860215,2839.944444444444,2704.6666666666665,2750.0,3254.1666666666665,3928.8166666666666,3996.766129032258,4511.416666666667,4970.333333333334,,4625.0,,4921.666666666666,,,5814.444444444444,5562.5,5440.0,5880.0,6666.666666666667,7352.133333333333,
442,FAJAR RD,1.38225115349314,103.77123566611,,,,,,,,,,,,2224.2558079085825,1974.2788685648225,1885.0,1940.5940594059405,2115.0,2118.891786179922,2146.7821782178216,2346.8210457409377,2655.3418803418804,2843.5643564356433,3548.5588874402433,3990.5384615384614,4050.0,3583.4932724041632,3413.034188034188,3176.490182916597,3338.0338983050847,3303.3333333333335,3452.5,,4491.525423728814,4307.203389830509,4522.5977780942885,4745.762711864407
442,PASIR RIS DR 6,1.36893288711177,103.957951722203,,,,,,2372.3812084087053,2892.9174428141637,3116.819887160982,2498.619217975271,2415.7607445443878,2628.4342078083046,2304.7262780588367,2204.740148486579,2426.773514152155,,2252.4271844660198,2114.292007977581,2248.9529792499525,3058.823529411765,3046.4601769911505,3472.1526908635797,3642.201834862385,4072.8676588408584,,,,,,3883.495145631068,3785.0467289719622,3732.9278544231815,,,,
442,HOUGANG AVE 8,1.3792518989868,103.893162046133,,,,,,,2840.7867974562964,,2907.563025210084,2596.188999332585,2644.8598130841124,,2436.9747899159665,,,,,,,2649.5726495726494,3735.537190082645,,,4112.14953271028,,,,,3425.925925925926,,,,,,
442,JURONG WEST AVE 1,1.3515184751944,103.719496480131,854.3689320388349,912.6213592233009,857.2815533980582,1344.3123733478512,1680.269485527629,2106.796116504854,2402.9126213592235,2723.3009708737864,2123.423464295436,2233.009708737864,2194.1747572815534,1932.038834951456,,1747.5728155339805,,1888.3495145631068,1841.1214953271028,,2227.168587242537,2504.854368932039,3194.1747572815534,3171.5210355987056,,3766.990291262136,3815.533980582524,3551.4018691588785,3378.640776699029,,2912.621359223301,,2948.349514563107,,4174.757281553398,,
442,CLEMENTI AVE 3,1.31412254184758,103.764518594142,,,,,,,,,,2560.9756097560976,2661.8842659014826,2261.764705882353,,2235.294117647059,2491.7503586800576,2641.9655667144907,,2676.470588235294,3500.0,3782.1782178217823,4100.609756097561,5698.529411764706,6176.470588235294,5588.235294117647,,5661.764705882353,,,,,5294.117647058823,5630.0410528857765,,,
442B,FAJAR RD,1.38143384735954,103.771366304235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845.746363061354,4989.036474804976,5648.141366223909,5926.286105840186,
442C,FAJAR RD,1.38148756854257,103.770942229271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852.129722142925,5071.798331588797,5376.6191518381065,6086.402131506328,
442D,FAJAR RD,1.38092147169304,103.770840739111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.2537507533225,5263.977814934138,5813.3028832429345,5698.924731182796,
443,CHOA CHU KANG AVE 4,1.38128651592268,103.737535307012,,,,,,,,,,,,2380.740740740741,2284.787798433655,,2320.017118195336,2118.0860805860802,2245.5555555555557,2286.3073434502007,2678.743076569164,2995.6532356532357,3218.6111111111113,3755.5555555555557,4208.791208791209,4038.888888888889,3984.1483516483518,3714.285714285714,3388.8888888888887,3561.304347826087,3525.5189255189252,,3614.7842897842897,4292.7444444444445,4800.3663003663005,4794.685990338165,
443,YISHUN AVE 11,1.42381002085379,103.844973012516,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.362422597407,4339.728003552634,4161.876024702426,4220.867260037138,4465.691921597191,4880.995069475572,5294.384057971014,5598.481616365357,
